key_point_id,topic,key_point
183,We_should_abolish_intellectual_property_rights,Intellectual property rights protect against stealing
184,We_should_abolish_intellectual_property_rights,Intellectual property restricts access to important information/products
185,We_should_abolish_intellectual_property_rights,intellectual property rights are ineffective
186,We_should_abolish_intellectual_property_rights,Intellectual property rights are unfair
187,We_should_abolish_intellectual_property_rights,Intellectual property rights waste money
188,We_should_abolish_intellectual_property_rights,Intellectual property prevents the continuous improvement of a service/product
189,We_should_abolish_intellectual_property_rights,Intellectual property rights harm creativity/innovation
190,We_should_adopt_libertarianism,Libertarianism harms economic growth
191,We_should_adopt_libertarianism,Libertarianism harms minorities/those who are worse off
192,We_should_adopt_libertarianism,Libertarianism is unjust/non-equal
193,We_should_adopt_libertarianism,Libertarianism removes essential laws/infrastructure/government services
194,We_should_adopt_libertarianism,The government is essential to protect the rights of citizens
195,We_should_adopt_libertarianism,Libertarianism increases freedom in the political system
196,We_should_adopt_libertarianism,Libertarianism increases happiness/fulfilment
197,We_should_adopt_libertarianism,Libertarianism increases economic growth
198,We_should_adopt_libertarianism,Libertarianism increases individual freedom/liberties
199,We_should_fight_urbanization,Cities offer more opportunities
200,We_should_fight_urbanization,Urbanization benefits the economy
201,We_should_fight_urbanization,Urbanization benefits the environment
202,We_should_fight_urbanization,Restrictions on migration would benefit people in the rural areas economically/socially
203,We_should_fight_urbanization,Urbanization causes crime
204,We_should_fight_urbanization,Urbanization harms the environment
205,We_should_fight_urbanization,Urbanization is causing a strain on the cities' resources
206,We_should_end_affirmative_action,Affirmative action boosts diversity
207,We_should_end_affirmative_action,Affirmative action is necessary to compensate for the past
208,We_should_end_affirmative_action,Affirmative action reduces discrimination
209,We_should_end_affirmative_action,Affirmative action diminishes the achievements of minorities
210,We_should_end_affirmative_action,Affirmative action is ineffective
211,We_should_end_affirmative_action,Affirmative action is not just
212,We_should_end_affirmative_action,Affirmative action perpetuates prejudice
213,We_should_end_affirmative_action,Affirmative action reduces quality
214,We_should_prohibit_women_in_combat,There should be equality between men and women.
215,We_should_prohibit_women_in_combat,Women are an asset in combat
216,We_should_prohibit_women_in_combat,Women can create unique skills/strategies
217,We_should_prohibit_women_in_combat,Women can overcome differences and be just as capable in combat
218,We_should_prohibit_women_in_combat,Women should be able to serve in combat if they choose to
219,We_should_prohibit_women_in_combat,Women should be accepted as long as they pass the tests
220,We_should_prohibit_women_in_combat,Men are better suited to combat roles than women
221,We_should_prohibit_women_in_combat,Women cannot overcome physical/emotional/mental barriers
222,We_should_prohibit_women_in_combat,Women in combat can be a distraction or harm the function of the military
223,We_should_prohibit_women_in_combat,Women should serve in safer roles
224,We_should_prohibit_women_in_combat,Women soldier capture is a big concern
225,We_should_abandon_the_use_of_school_uniform,Children can still express themselves using other means
226,We_should_abandon_the_use_of_school_uniform,School uniform reduces bullying
227,We_should_abandon_the_use_of_school_uniform,School uniforms encourage discipline or focus on learning
228,We_should_abandon_the_use_of_school_uniform,School uniforms saves costs
229,We_should_abandon_the_use_of_school_uniform,School uniforms create a sense of equality/unity
230,We_should_abandon_the_use_of_school_uniform,School uniform is harming the student's self expression
231,We_should_abandon_the_use_of_school_uniform,School uniforms are expensive
232,We_should_abandon_the_use_of_school_uniform,School uniforms are often uncomfortable/sexist
233,We_should_abandon_the_use_of_school_uniform,School uniform harms learning/creativity
234,We_should_abandon_the_use_of_school_uniform,School uniforms increase conformity or harm individuality
235,We_should_ban_human_cloning,Cloning can be used for organ replication
236,We_should_ban_human_cloning,Cloning helps those who can’t otherwise have a child
237,We_should_ban_human_cloning,Cloning promotes health
238,We_should_ban_human_cloning,Cloning promotes science/research
239,We_should_ban_human_cloning,Cloning can be used to create more advanced humans
240,We_should_ban_human_cloning,Cloning is not understood enough yet
241,We_should_ban_human_cloning,Cloning is unethical/anti-religious
242,We_should_ban_human_cloning,Cloning is unnatural
243,We_should_ban_human_cloning,Cloning is unsafe
