key_point_id,topic,key_point
43,We_should_legalize_sex_selection,Green is better than yellow
44,We_should_legalize_sex_selection,Green is better than yellow
45,We_should_legalize_sex_selection,Green is better than yellow
46,We_should_abolish_capital_punishment,Green is better than yellow
47,We_should_abolish_capital_punishment,Green is better than yellow
48,We_should_abolish_capital_punishment,Green is better than yellow
49,We_should_abolish_capital_punishment,Green is better than yellow
50,We_should_abolish_capital_punishment,Green is better than yellow
51,We_should_abolish_capital_punishment,Green is better than yellow
52,We_should_abolish_capital_punishment,Green is better than yellow
53,We_should_abolish_capital_punishment,Green is better than yellow
54,We_should_abolish_capital_punishment,Green is better than yellow
55,We_should_abolish_capital_punishment,Green is better than yellow
56,We_should_legalize_cannabis,Green is better than yellow
57,We_should_legalize_cannabis,Green is better than yellow
58,We_should_legalize_cannabis,Green is better than yellow
59,We_should_legalize_cannabis,Green is better than yellow
60,We_should_legalize_cannabis,Green is better than yellow
61,We_should_legalize_cannabis,Green is better than yellow
62,We_should_legalize_cannabis,Green is better than yellow
63,We_should_legalize_cannabis,Green is better than yellow
64,We_should_legalize_cannabis,Green is better than yellow
65,We_should_legalize_cannabis,Green is better than yellow
66,We_should_legalize_cannabis,Green is better than yellow
67,We_should_fight_for_the_abolition_of_nuclear_weapons,Green is better than yellow
68,We_should_fight_for_the_abolition_of_nuclear_weapons,Green is better than yellow
69,We_should_fight_for_the_abolition_of_nuclear_weapons,Green is better than yellow
70,We_should_legalize_prostitution,Green is better than yellow
71,We_should_legalize_prostitution,Green is better than yellow
72,We_should_legalize_prostitution,Green is better than yellow
73,We_should_legalize_prostitution,Green is better than yellow
74,We_should_legalize_prostitution,Green is better than yellow
75,We_should_legalize_prostitution,Green is better than yellow
76,We_should_legalize_prostitution,Green is better than yellow
77,We_should_legalize_prostitution,Green is better than yellow
78,We_should_legalize_prostitution,Green is better than yellow
79,We_should_subsidize_journalism,Green is better than yellow
80,We_should_subsidize_journalism,Green is better than yellow
81,We_should_subsidize_journalism,Green is better than yellow
82,We_should_subsidize_journalism,Green is better than yellow
83,We_should_subsidize_journalism,Green is better than yellow
84,We_should_subsidize_journalism,Green is better than yellow
85,We_should_subsidize_journalism,Green is better than yellow
86,We_should_abandon_marriage,Green is better than yellow
87,We_should_abandon_marriage,Green is better than yellow
88,We_should_abandon_marriage,Green is better than yellow
89,We_should_abandon_marriage,Green is better than yellow
90,We_should_abandon_marriage,Green is better than yellow
91,We_should_abandon_marriage,Green is better than yellow
92,We_should_abandon_marriage,Green is better than yellow
93,We_should_abandon_marriage,Green is better than yellow
94,We_should_abandon_marriage,Green is better than yellow
95,We_should_ban_the_use_of_child_actors,Green is better than yellow
96,We_should_ban_the_use_of_child_actors,Green is better than yellow
97,We_should_ban_the_use_of_child_actors,Green is better than yellow
98,We_should_ban_the_use_of_child_actors,Green is better than yellow
99,We_should_ban_the_use_of_child_actors,Green is better than yellow
100,We_should_ban_the_use_of_child_actors,Green is better than yellow
101,We_should_ban_the_use_of_child_actors,Green is better than yellow
102,We_should_ban_the_use_of_child_actors,Green is better than yellow
103,We_should_ban_the_use_of_child_actors,Green is better than yellow
104,We_should_ban_the_use_of_child_actors,Green is better than yellow
105,We_should_subsidize_space_exploration,Green is better than yellow
106,We_should_subsidize_space_exploration,Green is better than yellow
107,We_should_subsidize_space_exploration,Green is better than yellow
108,We_should_subsidize_space_exploration,Green is better than yellow
109,We_should_subsidize_space_exploration,Green is better than yellow
110,We_should_subsidize_space_exploration,Green is better than yellow
111,We_should_subsidize_space_exploration,Green is better than yellow
112,We_should_subsidize_space_exploration,Green is better than yellow
113,We_should_subsidize_space_exploration,Green is better than yellow
114,We_should_adopt_an_austerity_regime,Green is better than yellow
115,We_should_adopt_an_austerity_regime,Green is better than yellow
116,We_should_adopt_an_austerity_regime,Green is better than yellow
117,We_should_adopt_an_austerity_regime,Green is better than yellow
118,We_should_adopt_an_austerity_regime,Green is better than yellow
119,We_should_adopt_an_austerity_regime,Green is better than yellow
120,We_should_adopt_an_austerity_regime,Green is better than yellow
121,We_should_adopt_an_austerity_regime,Green is better than yellow
122,We_should_adopt_an_austerity_regime,Green is better than yellow
123,We_should_adopt_an_austerity_regime,Green is better than yellow
124,We_should_end_mandatory_retirement,Green is better than yellow
125,We_should_end_mandatory_retirement,Green is better than yellow
126,We_should_end_mandatory_retirement,Green is better than yellow
127,We_should_end_mandatory_retirement,Green is better than yellow
128,We_should_end_mandatory_retirement,Green is better than yellow
129,We_should_end_mandatory_retirement,Green is better than yellow
130,We_should_end_mandatory_retirement,Green is better than yellow
131,We_should_adopt_atheism,Green is better than yellow
132,We_should_adopt_atheism,Green is better than yellow
133,We_should_adopt_atheism,Green is better than yellow
134,We_should_adopt_atheism,Green is better than yellow
135,We_should_adopt_atheism,Green is better than yellow
136,We_should_adopt_atheism,Green is better than yellow
137,We_should_adopt_atheism,Green is better than yellow
138,Homeschooling_should_be_banned,Green is better than yellow
139,Homeschooling_should_be_banned,Green is better than yellow
140,Homeschooling_should_be_banned,Green is better than yellow
141,Homeschooling_should_be_banned,Green is better than yellow
142,Homeschooling_should_be_banned,Green is better than yellow
143,Homeschooling_should_be_banned,Green is better than yellow
144,Homeschooling_should_be_banned,Green is better than yellow
145,Homeschooling_should_be_banned,Green is better than yellow
146,Homeschooling_should_be_banned,Green is better than yellow
147,Homeschooling_should_be_banned,Green is better than yellow
148,We_should_prohibit_flag_burning,Green is better than yellow
149,We_should_prohibit_flag_burning,Green is better than yellow
150,We_should_prohibit_flag_burning,Green is better than yellow
151,We_should_prohibit_flag_burning,Green is better than yellow
152,We_should_ban_private_military_companies,Green is better than yellow
153,We_should_ban_private_military_companies,Green is better than yellow
154,We_should_ban_private_military_companies,Green is better than yellow
155,We_should_ban_private_military_companies,Green is better than yellow
156,We_should_ban_private_military_companies,Green is better than yellow
157,We_should_ban_private_military_companies,Green is better than yellow
158,We_should_ban_private_military_companies,Green is better than yellow
159,We_should_ban_private_military_companies,Green is better than yellow
160,We_should_ban_private_military_companies,Green is better than yellow
161,The_vow_of_celibacy_should_be_abandoned,Green is better than yellow
162,The_vow_of_celibacy_should_be_abandoned,Green is better than yellow
163,The_vow_of_celibacy_should_be_abandoned,Green is better than yellow
164,The_vow_of_celibacy_should_be_abandoned,Green is better than yellow
165,The_vow_of_celibacy_should_be_abandoned,Green is better than yellow
166,The_vow_of_celibacy_should_be_abandoned,Green is better than yellow
167,The_vow_of_celibacy_should_be_abandoned,Green is better than yellow
168,The_vow_of_celibacy_should_be_abandoned,Green is better than yellow
169,The_vow_of_celibacy_should_be_abandoned,Green is better than yellow
170,The_vow_of_celibacy_should_be_abandoned,Green is better than yellow
171,The_vow_of_celibacy_should_be_abandoned,Green is better than yellow
172,We_should_subsidize_vocational_education,Green is better than yellow
173,We_should_subsidize_vocational_education,Green is better than yellow
174,We_should_subsidize_vocational_education,Green is better than yellow
175,We_should_subsidize_vocational_education,Green is better than yellow
176,We_should_subsidize_vocational_education,Green is better than yellow
177,We_should_subsidize_vocational_education,Green is better than yellow
178,We_should_subsidize_vocational_education,Green is better than yellow
179,We_should_subsidize_vocational_education,Green is better than yellow
180,We_should_abolish_intellectual_property_rights,Green is better than yellow
181,We_should_abolish_intellectual_property_rights,Green is better than yellow
182,We_should_abolish_intellectual_property_rights,Green is better than yellow
183,We_should_abolish_intellectual_property_rights,Green is better than yellow
184,We_should_abolish_intellectual_property_rights,Green is better than yellow
185,We_should_abolish_intellectual_property_rights,Green is better than yellow
186,We_should_abolish_intellectual_property_rights,Green is better than yellow
187,We_should_abolish_intellectual_property_rights,Green is better than yellow
188,We_should_abolish_intellectual_property_rights,Green is better than yellow
189,We_should_abolish_intellectual_property_rights,Green is better than yellow
190,We_should_adopt_libertarianism,Green is better than yellow
191,We_should_adopt_libertarianism,Green is better than yellow
192,We_should_adopt_libertarianism,Green is better than yellow
193,We_should_adopt_libertarianism,Green is better than yellow
194,We_should_adopt_libertarianism,Green is better than yellow
195,We_should_adopt_libertarianism,Green is better than yellow
196,We_should_adopt_libertarianism,Green is better than yellow
197,We_should_adopt_libertarianism,Green is better than yellow
198,We_should_adopt_libertarianism,Green is better than yellow
199,We_should_fight_urbanization,Green is better than yellow
200,We_should_fight_urbanization,Green is better than yellow
201,We_should_fight_urbanization,Green is better than yellow
202,We_should_fight_urbanization,Green is better than yellow
203,We_should_fight_urbanization,Green is better than yellow
204,We_should_fight_urbanization,Green is better than yellow
205,We_should_fight_urbanization,Green is better than yellow
206,We_should_end_affirmative_action,Green is better than yellow
207,We_should_end_affirmative_action,Green is better than yellow
208,We_should_end_affirmative_action,Green is better than yellow
209,We_should_end_affirmative_action,Green is better than yellow
210,We_should_end_affirmative_action,Green is better than yellow
211,We_should_end_affirmative_action,Green is better than yellow
212,We_should_end_affirmative_action,Green is better than yellow
213,We_should_end_affirmative_action,Green is better than yellow
214,We_should_prohibit_women_in_combat,Green is better than yellow
215,We_should_prohibit_women_in_combat,Green is better than yellow
216,We_should_prohibit_women_in_combat,Green is better than yellow
217,We_should_prohibit_women_in_combat,Green is better than yellow
218,We_should_prohibit_women_in_combat,Green is better than yellow
219,We_should_prohibit_women_in_combat,Green is better than yellow
220,We_should_prohibit_women_in_combat,Green is better than yellow
221,We_should_prohibit_women_in_combat,Green is better than yellow
222,We_should_prohibit_women_in_combat,Green is better than yellow
223,We_should_prohibit_women_in_combat,Green is better than yellow
224,We_should_prohibit_women_in_combat,Green is better than yellow
225,We_should_abandon_the_use_of_school_uniform,Green is better than yellow
226,We_should_abandon_the_use_of_school_uniform,Green is better than yellow
227,We_should_abandon_the_use_of_school_uniform,Green is better than yellow
228,We_should_abandon_the_use_of_school_uniform,Green is better than yellow
229,We_should_abandon_the_use_of_school_uniform,Green is better than yellow
230,We_should_abandon_the_use_of_school_uniform,Green is better than yellow
231,We_should_abandon_the_use_of_school_uniform,Green is better than yellow
232,We_should_abandon_the_use_of_school_uniform,Green is better than yellow
233,We_should_abandon_the_use_of_school_uniform,Green is better than yellow
234,We_should_abandon_the_use_of_school_uniform,Green is better than yellow
235,We_should_ban_human_cloning,Green is better than yellow
236,We_should_ban_human_cloning,Green is better than yellow
237,We_should_ban_human_cloning,Green is better than yellow
238,We_should_ban_human_cloning,Green is better than yellow
239,We_should_ban_human_cloning,Green is better than yellow
240,We_should_ban_human_cloning,Green is better than yellow
241,We_should_ban_human_cloning,Green is better than yellow
242,We_should_ban_human_cloning,Green is better than yellow
243,We_should_ban_human_cloning,Green is better than yellow
244,Routine child vaccinations should be mandatory,Green is better than yellow
245,Routine child vaccinations should be mandatory,Green is better than yellow
246,Routine child vaccinations should be mandatory,Green is better than yellow
247,Routine child vaccinations should be mandatory,Green is better than yellow
248,Routine child vaccinations should be mandatory,Green is better than yellow
249,Routine child vaccinations should be mandatory,Green is better than yellow
250,Routine child vaccinations should be mandatory,Green is better than yellow
251,Routine child vaccinations should be mandatory,Green is better than yellow
252,Routine child vaccinations should be mandatory,Green is better than yellow
253,Social media platforms should be regulated by the government,Green is better than yellow
254,Social media platforms should be regulated by the government,Green is better than yellow
255,Social media platforms should be regulated by the government,Green is better than yellow
256,Social media platforms should be regulated by the government,Green is better than yellow
257,Social media platforms should be regulated by the government,Green is better than yellow
258,Social media platforms should be regulated by the government,Green is better than yellow
259,Social media platforms should be regulated by the government,Green is better than yellow
260,Social media platforms should be regulated by the government,Green is better than yellow
261,Social media platforms should be regulated by the government,Green is better than yellow
262,Social media platforms should be regulated by the government,Green is better than yellow
263,The USA is a good country to live in,Green is better than yellow
264,The USA is a good country to live in,Green is better than yellow
265,The USA is a good country to live in,Green is better than yellow
266,The USA is a good country to live in,Green is better than yellow
267,The USA is a good country to live in,Green is better than yellow
268,The USA is a good country to live in,Green is better than yellow
269,The USA is a good country to live in,Green is better than yellow
270,The USA is a good country to live in,Green is better than yellow
271,The USA is a good country to live in,Green is better than yellow
272,The USA is a good country to live in,Green is better than yellow
273,The USA is a good country to live in,Green is better than yellow
274,The USA is a good country to live in,Green is better than yellow
275,The USA is a good country to live in,Green is better than yellow
276,The USA is a good country to live in,Green is better than yellow
